"code","name","Artista","Musica","Letra"
1428,"1428.mp4","Belo","INVENCÍVEL",
1429,"1429.mp4","Ney Matogrosso","INVENTO",
1430,"1430.mp4","Lulu Santos","JANELA INDISCRETA",
1431,"1431.mp4","Ney Matogrosso","LIG-LIG-LIG-LÉ",
1432,"1432.mp4","Eduardo Costa","NÃO VALEU PRA VOCÊ",
1433,"1433.mp4","Lobão","NOITE E DIA",
1434,"1434.mp4","Afrodite se Quiser","O QUE QUE ELA TEM QUE EU NÃO TENHO",
1435,"1435.mp4","Paula Fernandes","PÁSSARO DE FOGO",
1436,"1436.mp4","Bruno e Marrone","PODE IR EMBORA",
1437,"1437.mp4","Nando Reis","PRA VOCÊ GUARDEI O AMOR",
1438,"1438.mp4","Luan Santana","SINAIS",
1439,"1439.mp4","Jota Quest","ÚNICO OLHAR",
1440,"1440.mp4","Asa de Águia","VALE NIGHT",
1441,"1441.mp4","Os Originais do Samba","A DONA DO PRIMEIRO ANDAR",
1442,"1442.mp4","Fagner","À SOMBRA DE UM VULCÂO",
1443,"1443.mp4","Harmonia do Samba","AGORA MEXE",
1444,"1444.mp4","Biafra","AGUARDENTE",
1445,"1445.mp4","Fernando e Sorocaba","AQUI A TRISTEZA PULA DE ALEGRIA",
1446,"1446.mp4","João Neto e Frederico","BEBO E DOU TRABALHO",
1447,"1447.mp4","Bruno e Marrone","CHAMEGO BOM",
1448,"1448.mp4","Joyce","CLAREANA",
1449,"1449.mp4","Bonde do Forró","DEPOIS DAQUELE BEIJO",
1450,"1450.mp4","Daniel","DO FUNDO DO MEU CORAÇÃO",
1451,"1451.mp4","Tchê Garotos","EU VOU CAIR NA ZOEIRA",
1452,"1452.mp4","Pedro Paulo e Matheus","EU VOU TE BUSCAR",
1453,"1453.mp4","Rick e Renner","FAZ AMOR QUE PASSA",
