code;name;artista;musica;letra
01368;01368.mp4;João Bosco E Vinícius;Sem Esse Coração;Eu Queria Amar Um Pouco Menos Você
01369;01369.mp4;Paula Fernandes;Sem Você;Nas Incertezas De Um Caminho Que É
01370;01370.mp4;Ronnie Von;Tempo De Acordar;Eu Acordei E Notei
01371;01371.mp4;Fernando E Sorocaba;A Casa Caiu;Eu Tenho Mais O Que Fazer
01372;01372.mp4;Dorival Caymmi E Nana Caymmi;Acalanto;É Tão Tarde A Manhã Já Vem
01373;01373.mp4;Jorge E Mateus;Amor Covarde;Quando A Gente Fica Junto Tem Briga
01374;01374.mp4;Víctor E Léo;Ao Vivo E Em Cores;Sem Palavras Assisto Você
01375;01375.mp4;Beth Carvalho;Cabô Meu Pai;O Pai Me Disse Que A Tradição É Lante
01376;01376.mp4;Antônio Marcos;Cara A Cara;Cara A Cara Cara A Cara Cara A Cara
01377;01377.mp4;Jorge Benjor;Carolina Carol Bela;Foi Numa Tarde De Domingo
01378;01378.mp4;Vavá;Dona Carola;Levantei-Me Da Cama Sem Poder
01379;01379.mp4;Guilherme E Santiago;E Daí;E Daí
01380;01380.mp4;Nx Zero;Espero A Minha Vez;Se O Medo E A Cobrança Tiram Minha
01381;01381.mp4;Chicabana;Eu Quero Só Você;Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô Ô
01382;01382.mp4;Itamar Assumpção;Fico Louco;Fico Louco Faço Cara De Mau
01383;01383.mp4;Bruna Caram;Fim De Tarde;Eu Só Desperto Quando Acende O Farol
01384;01384.mp4;Cássia Eller;Gatas Extraordinárias;O Amor Me Pegou
01385;01385.mp4;Biafra;Leão Ferido;Feche Os Olhos Não Te Quero Mais
01386;01386.mp4;Secos E Molhados;Muitas Pessoas;Muitas Pessoas Sonharam
01387;01387.mp4;Belchior;Na Hora Do Almoço;No Centro Da Sala Diante Da Mesa
01388;01388.mp4;Alisson E Ryan;Não Sou Seu Brinquedo;Pára Dá Um Tempo Vê Se Larga Do Meu
01389;01389.mp4;Rodrigo Santos;Não Vá;Tenho Saudades Da Nossa Conversa
01390;01390.mp4;Molejo;Né Brinquedo Não;Né Brinquedo Não Né Brinquedo Não
01391;01391.mp4;Cidade Negra;Negro Rei;Ayê Ayê Mãe África
01392;01392.mp4;João Neto E Frederico;O Cara Errado;Quando Você Foi Embora Eu Disse Pra
01393;01393.mp4;Zezé Di Camargo E Luciano;O Povo Fala E Nóis Namora;Deixa O Povo Falar
01394;01394.mp4;Bruna Caram;Palavras Do Coração;São Sorrisos Largos Lagos
01395;01395.mp4;Nila Branco;Pra Te Amar;Você Vem Com Essa De Ir Embora
01396;01396.mp4;Latino E Bruno E Marrone;Preciso Parar De Chorar;Ah O Que Eu Fui Fazer
01397;01397.mp4;Antônio Marcos;Quem Dá Mais;Eu Quero Me Ver
01398;01398.mp4;Parangolé;Rebolation;Rebolation É Bom Bom Rebolation É Bom
01399;01399.mp4;Belo;Reinventar;Diz Que Já É Tarde Que Não Tem Mais
01400;01400.mp4;Chitãozinho E Xororó;Saco De Ouro;Um Saco De Estopa Com Embira Amarra
01401;01401.mp4;Eduardo Costa;A Carta;Estou Escrevendo Esta Carta Meio Aos
01402;01402.mp4;Mariana Aydar;A Deusa Dos Orixás;Yansã Cadê Ogum Foi Pro Mar
01403;01403.mp4;Luan Santana;A Louca;Não Vem Bancar A Louca Não Adianta
01404;01404.mp4;Ney Matogrosso;Ardente;Sou Ardente Não Vou Negar
01405;01405.mp4;Claudia Leite;As Máscaras;As Máscaras Vão Cair
01406;01406.mp4;Jeito Moleque;Bem Vinda;Nunca Imaginei Chegar Tão Longe
01407;01407.mp4;Leila Pinheiro;Catavento E Girassol;Meu Catavento Tem Dentro
01408;01408.mp4;Maria Cecília E Rodolfo;Cego; Surdo E Mudo;Se Eu Pudesse Te Apagar Do Pensamento
01409;01409.mp4;Chitãozinho E Xororó;Cowboy Do Asfalto;São Três Horas Da Manhã
01410;01410.mp4;Sampa Crew E Dani Voguel;Distância;Você Não Tá Entendendo Que Eu Não Tô
01411;01411.mp4;Aviões Do Forró;Eu Não Vou Mais Chorar;Eu Não Vou Mais Chorar Eu Não Vou Mais
01412;01412.mp4;Arlindo Cruz;Hoje Tem Samba;A Minha Vida Anda Triste Tô Brigado
01413;01413.mp4;Verônica Sabino;Lua Branca;Ó Lua Branca De Encantos E Fulgores
01414;01414.mp4;Vanusa;O Mago De Pornóis;Todo Dia Bem Cedinho Eu Levanto De
01415;01415.mp4;Guilherme Arantes;Prontos Para Amar;Tudo O Que Eu Queria Um Dia Pra Mim
01416;01416.mp4;Frejat;Quando O Amor Era Medo;No Fim Do Túnel Tudo Escuro
01417;01417.mp4;Kleiton E Kledir;Roda Da Fortuna;Em Pleno Século Vinte Eu Quero Mais É
01418;01418.mp4;Fernanda Porto;Sambassim;Comecei Um Sambassim Sem Pandeiro Ou
01419;01419.mp4;Fundo De Quintal;Se Você Jurar;Se Você Jurar Que Me Tem Amor
01420;01420.mp4;Ângela Rô Rô;Tola Foi Você;Tola Foi Você Ao Me Abandonar
01421;01421.mp4;Cazuza;Eu Queria Ter Uma Bomba;Solidão A Dois De Dia
01422;01422.mp4;Christian E Cristiano;Fã;Guarde O Seu Sorriso Só Pra Mim
01423;01423.mp4;Zeca Baleiro;Flor Da Pele;Ando Tão À Flor Da Pele
01424;01424.mp4;Exaltasamba;Fui;Quando O Coração Da Gente
01425;01425.mp4;Almir Sater;Hora Do Clarão;Ana Raio E Zé Trovão Diz A Sabedoria
01426;01426.mp4;Paulinho Moska;Ímã;Acabo De Pousar Na Sua Janela
01427;01427.mp4;Moacyr Franco;Incêndio No Canavial;Só Quem Vive A Nossa Vida
01428;01428.mp4;Belo;Invencível;Viajei Por Tanto Tempo Pra Te Ver
01429;01429.mp4;Ney Matogrosso;Invento;Vento Quem Vem Das Esquinas
01430;01430.mp4;Lulu Santos;Janela Indiscreta;Eu Sei A Hora Que Você Acorda
01431;01431.mp4;Ney Matogrosso;Lig-Lig-Lig-Lé;Chinês
01432;01432.mp4;Eduardo Costa;Não Valeu Pra Você;Não Valeu Pra Você Foi Uma Noite
01433;01433.mp4;Lobão;Noite E Dia;Nos Lençóis Da Cama Bela Manhã
01434;01434.mp4;Afrodite Se Quiser;O Que Que Ela Tem Que Eu Não Tenho;Não Adianta
01435;01435.mp4;Paula Fernandes;Pássaro De Fogo;Vai Se Entregar Pra Mim
01436;01436.mp4;Bruno E Marrone;Pode Ir Embora;Procurei Em Outros Braços
01437;01437.mp4;Nando Reis;Pra Você Guardei O Amor;Pra Você Guardei O Amor Que Nunca Sou
01438;01438.mp4;Luan Santana;Sinais;Vi Seu Sorriso Em Meu Sonho
01439;01439.mp4;Jota Quest;Único Olhar;Então Me Coloco À Sua Frente
01440;01440.mp4;Asa De Águia;Vale Night;Vale Night
01441;01441.mp4;Os Originais Do Samba;A Dona Do Primeiro Andar;Estou Apaixonado Apaixonado Estou
01442;01442.mp4;Fagner;À Sombra De Um Vulcâo;Nunca Houve Uma Mulher Como Você
01443;01443.mp4;Harmonia Do Samba;Agora Mexe;Não Fique Parado Nem Um Só Momento
01444;01444.mp4;Biafra;Aguardente;Quando Você Me Encontrar Sem Medo
01445;01445.mp4;Fernando E Sorocaba;Aqui A Tristeza Pula De Alegria;Eu Quero Festa Eu Quero Farra
01446;01446.mp4;João Neto E Frederico;Bebo E Dou Trabalho;Eu Já Bebi Pra Carai
01447;01447.mp4;Bruno E Marrone;Chamego Bom;Ai Que Chamego Bom
01448;01448.mp4;Joyce;Clareana;Um Coração De Mel
01449;01449.mp4;Bonde Do Forró;Depois Daquele Beijo;Depois Daquele Beijo Que Você Roubou
01450;01450.mp4;Daniel;Do Fundo Do Meu Coração;Eu Cada Vez Que Vi Você Chegar
01451;01451.mp4;Tchê Garotos;Eu Vou Cair Na Zoeira;Fim De Semana Preparo O Meu Coração
01452;01452.mp4;Pedro Paulo E Matheus;Eu Vou Te Buscar;Eu Vou Te Buscar
01453;01453.mp4;Rick E Renner;Faz Amor Que Passa;Estressado Não Tem Graça
01454;01454.mp4;João Neto E Frederico;Galera Do Boteco;Alô Galera Do Boteco
01455;01455.mp4;Agepê;Lá Vem O Trem;Lá Vem O Trem No Passo Que O Vento Vem
01456;01456.mp4;Bruno E Marrone;Lágrimas E Vinho;Foi Com Flores E Com Vinho
01457;01457.mp4;Ivete Sangalo;Lobo Mau;Quem É Você
01458;01458.mp4;Rick E Renner;Mãe;Mãe Hoje Eu Descobri Que Eu Cresci
01459;01459.mp4;Luiz Melodia;Magrelinha;O Pôr-Do-Sol Vai Renovar
01460;01460.mp4;Moinho;Maior É Deus;Ê Maior É Deus
01461;01461.mp4;Renato Teixeira;Moreninha; Se Eu Te Pedisse;Moreninha Se Eu Te Pedisse
01462;01462.mp4;Swing E Simpatia;Não Dá O Braço A Torcer;Eu Sempre Deixo A Porta Encostada
01463;01463.mp4;Jeito Moleque;Não Tem Pra Ninguém;Ela Quer; Eu Dou Carinho À Beça
01464;01464.mp4;Tomate;Parará;Ei; Vou Te Mostrar O Meu Poder
01465;01465.mp4;Zeca Baleiro;Quase Nada;De Você Sei Quase Nada
01466;01466.mp4;Sampa Crew;Quer Me Dominar;Quem É Que Brinca De Amor
01467;01467.mp4;Max Vianna;Sai Daqui; Tristeza;Eu Ontem Falei Pra Você
01468;01468.mp4;Bruno E Marrone;Seja Bem-Vinda;Encontrei No Carro Uma Antiga Agenda
01469;01469.mp4;Ivan Lins;Sertaneja;Êta Saudade Brava
01470;01470.mp4;Elba Ramalho;Sete Cantigas Para Voar;Cantiga De Campo De Concentração
01471;01471.mp4;Leandro Sapucahy;Só Faltou Você Lado A Lado B;Essa É A História Do Zé Ruela
01472;01472.mp4;Alexandre Pires;Só Por Um Momento;Olha Aqui; Não Fique Esperando
01473;01473.mp4;Moacyr Franco;Sou Mais Um;Eu Nasci Em Qualquer Dia
01474;01474.mp4;Milionário E José Rico;Sublime Miragem;Essa Noite A Paixão Me Obrigou
01475;01475.mp4;Marina Lima;Sugar;Quando A Tarde Cai Eu Penso Em Você
01476;01476.mp4;Ney Matogrosso;Tive Sim;Tive Sim Outro Grande Amor
01477;01477.mp4;Exaltasamba;Valeu;Valeu... Aproveita...
01478;01478.mp4;Casuarina;Vaso Ruim;Mostro Minha Face Suja
01479;01479.mp4;Fernando E Sorocaba;Vendaval;Vendaval; Ela Devasta A Minha Vida
01480;01480.mp4;Inimigos Da Hp;Zoodstock;O Jacaré Que Escuta Bob Marley
01481;01481.mp4;Ana Carolina;10 Minutos;Por Que Você Não Atende As Minhas
01482;01482.mp4;Fábio Júnior;Abandono;Se Voltar Não Faça Espanto
01483;01483.mp4;Zero E Paulo Ricardo;Agora Eu Sei;Há Muito Tempo Eu Ouvi Dizer
01484;01484.mp4;Joana;Amor Bandido;Fale Quem Quiser Falar
01485;01485.mp4;Hyldon;As Dores Do Mundo;O Teu Olhar Caiu No Meu
01486;01486.mp4;Nalva Aguiar;Beijinho Doce;Que Beijinho Doce Que Ele Tem
01487;01487.mp4;Léo Magalhães;Camas Separadas;Se Não Fosse Por Amor Aos Nossos Filho
01488;01488.mp4;Fábio Júnior;Casa Comigo;Eu Sem Você Sou Pedaço Metade
01489;01489.mp4;Sandy;Pés Cansados;Fiz Mais Do Que Posso
01490;01490.mp4;Adryana Ribeiro;Saudade Vem;O Que É Que Você Foi Fazer Comigo
01491;01491.mp4;Benito Di Paula;Ah; Como Eu Amei;O Amor Que Eu Tenho Guardado No Peito
01492;01492.mp4;Lenine;Aquilo Que Dá No Coração;Aquilo Que Dá No Coração E Nos Joga
01493;01493.mp4;Angélica;Blue Jeans;Vocês Não Vão Acreditar
01494;01494.mp4;Roupa Nova;Com Você Faz Sentido;Mais Um Sinal Pessoas Passam Por Mim
01495;01495.mp4;Fernando E Sorocaba;Madri;Que Saudade Amor
01496;01496.mp4;Guilherme Arantes;Pedacinhos;Pra Que Ficar Juntando Os Pedacinhos
01497;01497.mp4;The Fever'S;Se Você Disser Que Sim;Se Você Disser Que Sim E Aceitar O
01498;01498.mp4;Zezé Di Camargo E Luciano;Tapa Na Cara;Seus Olhos São Laços Que Prendem Meus
01499;01499.mp4;Edson;Uma Canção Pra Você;Como Uma Flecha Em Meu Coração
01500;01500.mp4;Tim Maia; Fábio E Hyldon;Velho Camarada;Como Vai Meu Velho Camarada
01501;01501.mp4;Eduardo Costa;Acabou O Amor;Olha Estou Tentando Entender
01502;01502.mp4;Capital Inicial;Altos E Baixos;Esse Aqui É Meu Lugar
01503;01503.mp4;Eduardo Costa;Amores Imortais;Amores Imortais
01504;01504.mp4;Pedro Luís E A Parede;Animal;Animal
01505;01505.mp4;Álvaro E Daniel;Aqui É O Seu Lugar;É Pra Você
01506;01506.mp4;Rita De Cássia;Cama Vazia;Não Faço Rodeios Não Meço Palavras
01507;01507.mp4;Edson;Como Eu Queria Te Amar;Mais Uma Vez
01508;01508.mp4;Almir Rogério;Motoqueiro;Tudo Certo Para O Nosso Casamento
01509;01509.mp4;Mara Maravilha;Não Faz Mal;Há Quanto Tempo Eu Não Vejo Tua Cara
01510;01510.mp4;Restart;Recomeçar;E Eu Sei
01511;01511.mp4;Zé Ramalho;A Última Náu;Levando A Bordo El Rei Dom Sebastião
01512;01512.mp4;Jorge E Mateus;Amo Noite E Dia;Tem Um Pedaço Do Meu Peito
01513;01513.mp4;Fábio E Tim Maia;Até Parece Que Foi Sonho;Menina Você Não Sabe Do Jeito Que
01514;01514.mp4;Mylena;Cérebro Eletrônico;O Cérebro Eletrônico Faz Tudo
01515;01515.mp4;Toquinho E Vinícius;Escravo Da Alegria;E Eu Que Andava Nessa Escuridão
01516;01516.mp4;Os Vips;Faça Alguma Coisa Pelo Nosso Amor;Faça Alguma Coisa Pelo Nosso Amor
01517;01517.mp4;Banda Djavú;Nave Do Amor;Sou Dependente De Você
01518;01518.mp4;Thais Gullin;Paixão; Passione;Paixão
01519;01519.mp4;Kiko Zambianchi;Rolam As Pedras;Vejo Sonhos Livres Pais Irmãos E Filho
01520;01520.mp4;Charlie Brown Jr.;Só Os Loucos Sabem;Agora Eu Sei Exatamente O Que Fazer
01521;01521.mp4;Os Originais Do Samba;Alegrias De Domingo;Sá Sabadaba Dá Sabadá Sabadaba Dá
01522;01522.mp4;Cássia Eller;All Star;Estranho Seria Se Eu Não Me Apaixona
01523;01523.mp4;Michel Teló;Amanhã; Sei Lá;Tô Com Vontade De Te Encher De Beijos
01524;01524.mp4;Guilherme E Santiago;Amizade Sincera;A Amizade Sincera É Um Santo Remédi
01525;01525.mp4;Greice Ive;Até Você Passar;O Que A Gente Vai Fazer Dessa Paixão
01526;01526.mp4;Dhi Ribeiro;Aula De Matemática;Pra Que Dividir Sem Raciocinar
01527;01527.mp4;Michel Teló;Balada Sertaneja;Balada Sertaneja Vamos Cair Nessa
01528;01528.mp4;Fabrício E Fabian;Bateu; Ficou;Bateu Ficou
01529;01529.mp4;Sérgio Sampaio;Eu Quero Botar Meu Bloco Na Rua;Há Quem Diga Que Eu Dormi De Touca
01530;01530.mp4;Joana;Foi Assim;Foi Assim
01531;01531.mp4;Pedro Paulo & Mateus;Minta; Finja;Minta Que Esse Abraço Não Te Aqueceu
01532;01532.mp4;Alexandre Pires;Mulher Das Estrelas;Ela Canta Demais
01533;01533.mp4;Guilherme E Santiago;Na Hora Certa;Na Hora Certa Ainda Vou Te Encontrar
01534;01534.mp4;Pedro Nassif;Não Custa Tentar;Te Conhecer
01535;01535.mp4;Agepê;Ninguem Faz Amor Como Você;Se Eu Perdi A Hora Não Se Zangue Comi
01536;01536.mp4;Marcos & Belutti;Perdoa Amor;De Todas As Loucuras Que Eu Fiz Na Mi
01537;01537.mp4;Biafra;Perdões;Perdoar Não Vai Adiantar
01538;01538.mp4;Biafra;Seu Nome;Quando Escuto A Sua Voz
01539;01539.mp4;Marcos & Belutti;Tentação Cruel;Parei Pra Pensar
01540;01540.mp4;Capital Inicial;Vivendo E Aprendendo;Outra História Com Um Outro Rosto
01541;01541.mp4;Chico Buarque E Mpb4;Amigo É Pra Essas Coisas;Salve... Como É Que Vai
01542;01542.mp4;Ricardo & Eduardo;Beijo; Me Liga;Beijo Me Liga E A Gente Fica
01543;01543.mp4;A Turma Do Balão Mágico;Bruxinha;Ô Bruxinha Bonitinha Da Vassoura De
01544;01544.mp4;Toquinho E Vinícius;Canto De Ossanha;O Homem Que Diz "Dou" Não Dá
01545;01545.mp4;Maria Gadú;Cedo Não;A Menina Chegou Me Olhou Bem Assim
01546;01546.mp4;Fernando E Sorocaba;Da Cor Do Pecado;Corpo Moreno Sarado Gostoso
01547;01547.mp4;Nenhum De Nós;Dança Do Tempo;Olhe Sempre Pros Dois Lados
01548;01548.mp4;Cyz;Doce Mel;Você Tem Um Brilho No Olhar
01549;01549.mp4;João Paulo E Eduardo;Doida;Doida Pirada
01550;01550.mp4;João Neto E Frederico;É Pra Valer;Se Telefono Por Que Não Me Atende
01551;01551.mp4;Moinho;Ela Briga Comigo;Ela Briga Comigo
01552;01552.mp4;Ana Canãs;Esconderijo;Procuro A Solidão Como O Ar Procura
01553;01553.mp4;Os Originais Do Samba;Falador Passa Mal;Falador Passa Mal Rapaz Falador Passa
01554;01554.mp4;João Neto E Frederico;Filme De Amor;Sou Louco Por Você Me Dê A Sua Mão
01555;01555.mp4;Roberta Sá E Lenine;Fogo E Gasolina;Você É Um Avião Eu Sou Um Edifício
01556;01556.mp4;César Menotti E Fabiano;Labirinto;Sonhos Planos
01557;01557.mp4;Maria Gadú;Laranja;Ô Menina Parece Índia
01558;01558.mp4;Alexandre Pires;Leve Tudo Com Você;Como Pude Mentir O Meu Bem Eu Traí
01559;01559.mp4;João Márcio E Fabiano;Pistoleira;Entre O Céu E O Inferno Dei A Ela O
01560;01560.mp4;Jammil E Uma Noites;Tá Esperando O Que;Já Que A Chuva Foi Embora
01561;01561.mp4;Wilson Simonal;A Vida É Só Pra Cantar;Eu Canto Essa Canção Em Busca De Um S
01562;01562.mp4;Genghis Khan;Comer; Comer;Quero Acordar Bem Cedinho
01563;01563.mp4;Jorge Vercilo;Deve Ser;Deve Ser
01564;01564.mp4;Paulo Diniz;E Agora José;E Agora José
01565;01565.mp4;Vinny;Eu Não Acredito Em Você;Eu Abro Todas As Janelas Da Casa
01566;01566.mp4;Michel Teló;Explodiu;Pra Que Lutar Contra O Sentimento
01567;01567.mp4;Roupa Nova;Me Faça Um Favor;Quero Que Você Me Faça Um Favor
01568;01568.mp4;Fernando E Sorocaba;Que Raiva Que Dá;Ela Me Tocou De Casa Diz Que Não É Pr
01569;01569.mp4;Leonardo;Quem É;Quem É O Dono Dos Seus Olhos
01570;01570.mp4;Gilliard;Quem Me Dera;Quem Me Dera Falar Pra Você
01571;01571.mp4;Wanderléia;Se Tudo Pode Acontecer;Se Tudo Pode Acontecer
01572;01572.mp4;Luan Santana;Sempre Com Você;E Eu Que Achava Que
01573;01573.mp4;Paula Fernandes;Só Penso Em Nós;Cansei De Mentir Pra Mim
01574;01574.mp4;Léo E Gabriel;Sob A Lua E Os Olhares;Foi Com Você Que Aprendi O Que É Vive
01575;01575.mp4;Frejat;Sol De Domingo;Sol De Domingo Unindo Dois Corpos
01576;01576.mp4;Wando;Tá Faltando Um Abraço;A Saudade Corre Feito Um Rio
01577;01577.mp4;Eduardo Costa;Tô Indo Embora;O Que Eu Não Tenho Em Casa
01578;01578.mp4;Exaltasamba;Tá Vendo Aquela Lua;Te Filmando Eu Tava Quieto No Meu Canto
01579;01579.mp4;Biafra;Uma Vez E Nunca Mais;Olhar Pro Céu
01580;01580.mp4;Marisa Gata Mansa;Viagem;Oh Triteza Me Desculpe Tô De Malas Pr
